record_id,company_id,exhibition_id,edition_year,participation_status,is_current_confirmed,historical_appearance_count,appearance_years,return_likelihood_score,company_name_raw,company_name_normalized,company_aliases,legal_name,official_domain,best_known_website,country,ksa_presence,riyadh_presence,sector,booth_or_sponsor_notes,general_email,sales_email,marketing_email,other_public_email,public_phone,public_whatsapp,linkedin_company,instagram,facebook,x_profile,youtube,other_public_profile,google_business,public_contact_name,public_contact_title,public_contact_profile,best_contact_channel,core_media_service_fit,opportunity_score,opportunity_tier,source_relationship,verification_status,confidence,participation_source_url,contact_source_url,source_checked_at,last_verified_at,notes
exh-sbuild-2026-0032,co-sbuild-2026-nill-building-solutions-usa,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Nill Building Solutions,Nill Building Solutions,,,nillbuildingsolutions.com,http://www.nillbuildingsolutions.com,USA,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,"Construction Technologies & Services, Wood & Production Technologies, Construction & Building Materials, Special & Offsite Construction, Aluminum Doors Facades Glass & Windows","Stand 1-320; Products: Architecture, Engineering & Design, Green Building Technologies, Construction Systems & Technologies, Concrete Products & Precast Structures, Prefabricated Construction & Components, Roofing Products & Services, Doors & Windows, Glass & Glazing, Facade Systems",,,,,,,,,,,,,,,,,website,construction exhibition booth/media/activation opportunity,60,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0033,co-sbuild-2026-nur-desing-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Nur Desing,Nur Desing,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,Stand 1-639,,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0034,co-sbuild-2026-rafco-metal-industries-factory-company-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Rafco Metal Industries Factory Company,Rafco Metal Industries Factory Company,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,Stand 3-310,,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0035,co-sbuild-2026-rafid-co-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Rafid Co.,Rafid Co.,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,Stand 5-664; Products: ​,,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0036,co-sbuild-2026-riyada-al-abatakar-insulation-industrial-ltd-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Riyada Al-Abatakar Insulation Industrial Ltd.,Riyada Al-Abatakar Insulation Industrial Ltd.,,,al-riyada.sa,http://al-riyada.sa,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,"Interior Design & Finishing, Construction Technologies & Services, Construction & Building Materials, Special & Offsite Construction","Stand 1-637; Products: Architectural Finishing Products, Bathroom & Plumbing Products, Flooring, Ceiling & Wall Finishes, Kitchen & Cabinet Design, Green Building Technologies, Construction Systems & Technologies, Swimming Pools & Accessories, Health & Safety Products & Services, Prefabricated Construction & Components, Roofing Products & Services, Concrete Products & Precast Structures",,,,,,,,,,,,,,,,,website,construction exhibition booth/media/activation opportunity,60,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0037,co-sbuild-2026-roh-chai-and-sesame-trading-establishment-salala-contracting-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Roh Chai and Sesame Trading Establishment (Salala Contracting),Roh Chai and Sesame Trading Establishment (Salala Contracting),,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,Stand 3-306,,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0038,co-sbuild-2026-saf-sudair-plastic-industries-company-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Saf Sudair Plastic Industries Company,Saf Sudair Plastic Industries Company,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,Stand H1-114,,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0039,co-sbuild-2026-samco-co-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Samco Co.,Samco Co.,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,Stand 3-124,,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0040,co-sbuild-2026-samjung-industries-co-ltd-south-korea,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,"Samjung Industries Co., LTD","Samjung Industries Co., LTD",,,samjungltd.com,http://www.samjungltd.com/,South Korea,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,"Construction & Building Materials, Special & Offsite Construction","Stand 3-135; Products: Construction Systems & Technologies, Steel & Timber Products, Concrete Products & Precast Structures",,,,,,,,,,,,,,,,,website,construction exhibition booth/media/activation opportunity,60,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0041,co-sbuild-2026-saqf-gate-business-services-company-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Saqf Gate Business Services Company,Saqf Gate Business Services Company,,,saqf.sa,http://saqf.sa,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,"Interior Design & Finishing, Construction Technologies & Services, Wood & Production Technologies, Construction & Building Materials, Aluminum Doors Facades Glass & Windows, Special & Offsite Construction","Stand 1-642; Products: Architectural Finishing Products, Kitchen & Cabinet Design, Digital Construction, Building Automation & Smart Buildings, Construction Consultancy, Wood Products, Doors & Windows, Woodworking Machinery & Tools, Wood Finishes, Cement & Gypsum Products, Construction Systems & Technologies, Landscaping & Garden Services, Safety & Security Systems, Steel & Timber Products, Swimming Pools & Accessories, Facade Systems, Glass & Glazing, Elevators & Escalators, Concrete Products & Precast Structures",,,,,,,,,,,,,,,,,website,construction exhibition booth/media/activation opportunity,60,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0042,co-sbuild-2026-saudi-kitchen-line-co-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Saudi Kitchen Line Co.,Saudi Kitchen Line Co.,,,kitchenline.com,http://www.kitchenline.com/,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,"Interior Design & Finishing, Wood & Production Technologies, Stone Tech (Stone Industry & Technology), Aluminum Doors Facades Glass & Windows","Stand 1-425; Products: Bathroom & Plumbing Products, Kitchen & Cabinet Design, Paints & Wall Coverings, Sanitary Ware, Wood Products, Woodworking Machinery & Tools, Wood Finishes, Stone Products, Stone Installation & Care, Doors & Windows",,,,,,,,,,,,,,,,,website,construction exhibition booth/media/activation opportunity,60,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0043,co-sbuild-2026-saudi-leather-industries-factory-company-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Saudi Leather Industries Factory Company,Saudi Leather Industries Factory Company,,,slicshoes.com,http://www.slicshoes.com,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,Construction & Building Materials,Stand 3-304; Products: Safety & Security Systems,,,,,,,,,,,,,,,,,website,construction exhibition booth/media/activation opportunity,60,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0044,co-sbuild-2026-shade-technology-factory-co-ltd-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Shade Technology Factory Co. Ltd.,Shade Technology Factory Co. Ltd.,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,Stand 1-906,,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0045,co-sbuild-2026-smart-decoration-contracting-company-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Smart Decoration Contracting Company,Smart Decoration Contracting Company,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,Stand 1-638,,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0046,co-sbuild-2026-top-werk-gmbh-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Top-Werk GmbH,Top-Werk GmbH,,,topwerk.com,http://www.topwerk.com,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,"Special & Offsite Construction, PMV (Plants Heavy Machinery & Vehicles)","Stand 1-831; Products: Concrete Products & Precast Structures, Concrete Batching Plants",,,,,,,,,,,,,,,,,website,construction exhibition booth/media/activation opportunity,60,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0047,co-sbuild-2026-yamama-company-for-red-bricks-and-clay-products-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Yamama Company for Red Bricks and Clay Products,Yamama Company for Red Bricks and Clay Products,,,yamamacement.com,http://www.yamamacement.com,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,Construction & Building Materials,Stand 2-107; Products: Cement & Gypsum Products,,,,,,,,,,,,,,,,,website,construction exhibition booth/media/activation opportunity,60,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-sbuild-2026-0048,co-sbuild-2026-zamla-trading-corporation-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Zamla Trading Corporation,Zamla Trading Corporation,,,zamla.sa,http://www.zamla.sa/,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,"Special & Offsite Construction, Stone Tech (Stone Industry & Technology)","Stand 1-124; Products: Elevators & Escalators, Stone Installation & Care",,,,,,,,,,,,,,,,,website,construction exhibition booth/media/activation opportunity,60,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed.
exh-big5-2026-0025,co-big5-2026-acero-structural-steel-manufacturing-co-l-l-c-united-arab-emirates,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,ACERO STRUCTURAL STEEL MANUFACTURING CO. L.L.C,ACERO STRUCTURAL STEEL MANUFACTURING CO. L.L.C,,,,,United Arab Emirates,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,construction,"Stand 3A71, Hall 3",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDU1NTI=
exh-big5-2026-0026,co-big5-2026-adopen-plastik-ve-insaat-sanayi-a-s-turkiye,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Adopen Plastik Ve Insaat Sanayi A S.,Adopen Plastik Ve Insaat Sanayi A S.,,,,,Turkiye,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,construction,"Stand 3D21, Hall 3",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDQ5NDM=
exh-big5-2026-0027,co-big5-2026-aduaa-almetmiza-trading-saudi-arabia,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Aduaa almetmiza Trading,Aduaa almetmiza Trading,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,"Stand 1B78, Hall 1",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDU4MDQ=
exh-big5-2026-0028,co-big5-2026-advanced-control-technology-egypt,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Advanced Control Technology,Advanced Control Technology,,,,,Egypt,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,construction,"Stand 1G30, Hall 1",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDU4MjY=
exh-big5-2026-0029,co-big5-2026-aep-associacao-empresarial-de-portugal-portugal,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,AEP - Associacao Empresarial de Portugal,AEP - Associacao Empresarial de Portugal,,,,,Portugal,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,construction,"Stand 1F42, Hall 1",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDUwNDQ=
exh-big5-2026-0030,co-big5-2026-affix-gulf-scaffolding-manufacturing-company-saudi-arabia,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Affix Gulf Scaffolding Manufacturing Company,Affix Gulf Scaffolding Manufacturing Company,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,"Stand 2B 157, 2",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDYxNjQ=
exh-big5-2026-0031,co-big5-2026-afifi-for-marble-and-resins-saudi-arabia,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Afifi for Marble and Resins,Afifi for Marble and Resins,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,"Stand 2 E121, Hall 2",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDQ3MjY=
exh-big5-2026-0032,co-big5-2026-afnan-sport-for-contracting-company-saudi-arabia,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Afnan sport for contracting company,Afnan sport for contracting company,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,"Stand 2C148, Hall 2",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDQ4MTA=
exh-big5-2026-0033,co-big5-2026-ahmed-saleh-kaki-sons-co-saudi-arabia,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Ahmed Saleh Kaki Sons Co.,Ahmed Saleh Kaki Sons Co.,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,"Stand 3A11, Hall 3",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDIzMzY=
exh-big5-2026-0034,co-big5-2026-aid-pte-ltd-singapore,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Aid Pte. Ltd,Aid Pte. Ltd,,,,,Singapore,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,construction,"Stand 2F150, Hall 2",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDQxMDg=
exh-big5-2026-0035,co-big5-2026-aipl-tapes-industry-llc-united-arab-emirates,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,AIPL TAPES INDUSTRY LLC,AIPL TAPES INDUSTRY LLC,,,,,United Arab Emirates,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,construction,"Stand 2A 141, Hall 5",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDIzMDg=
exh-big5-2026-0036,co-big5-2026-ajial-aluminium-factory-co-saudi-arabia,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Ajial Aluminium Factory co,Ajial Aluminium Factory co,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,"Stand 3D79, Hall 3",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDIyNTg=
exh-big5-2026-0037,co-big5-2026-akada-trading-co-llc-saudi-arabia,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,AKADA TRADING CO. LLC.,AKADA TRADING CO. LLC.,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,"Stand 4D151, Hall 4",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDIyNTM=
exh-big5-2026-0038,co-big5-2026-akalm-shandong-building-technology-co-ltd-china,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,"Akalm (Shandong) Building Technology Co.,Ltd.","Akalm (Shandong) Building Technology Co.,Ltd.",,,,,China,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,construction,"Stand 1F57, Hall 1",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDU1NzA=
exh-big5-2026-0039,co-big5-2026-akemi-saudi-arabia,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Akemi,Akemi,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,"Stand 2A154, 2",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDQyNjg=
exh-big5-2026-0040,co-big5-2026-akinco-united-arab-emirates,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,AKINCO,AKINCO,,,,,United Arab Emirates,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,construction,"Stand 1B69, hall 1",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDU3MzA=
exh-big5-2026-0041,co-big5-2026-al-aamal-al-raqya-trading-est-saudi-arabia,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Al Aamal Al Raqya Trading Est,Al Aamal Al Raqya Trading Est,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,"Stand 2F111, Hall 2",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDU3MDk=
exh-big5-2026-0042,co-big5-2026-al-dahayan-aluminum-panel-factory-saudi-arabia,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Al Dahayan Aluminum Panel Factory,Al Dahayan Aluminum Panel Factory,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,"Stand 3E71, Hall 3",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDQzNDE=
exh-big5-2026-0043,co-big5-2026-al-hekema-international-trade-est-united-arab-emirates,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Al Hekema International Trade EST,Al Hekema International Trade EST,,,,,United Arab Emirates,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,construction,"Stand 3F78, hall 3",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDM0MjM= duplicate_same_name_reviewed: official Big 5 directory lists this exact name in a distinct stand/profile row; retained as a separate source row pending company-level consolidation.
exh-big5-2026-0044,co-big5-2026-al-hekema-international-trade-est-united-arab-emirates,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Al Hekema International Trade EST,Al Hekema International Trade EST,,,,,United Arab Emirates,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,construction,"Stand 4D149, Hall 4",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDQ5Njk= duplicate_same_name_reviewed: official Big 5 directory lists this exact name in a distinct stand/profile row; retained as a separate source row pending company-level consolidation.
